sample_index,id,unique_id,host,dopant,defecttype,site,target_eV,natoms,spacegroup,supercell
6747,11633,be771f4f525ccfabcd6454d5e57c64c2,NiSe2,Xe,adsorbate,ads2,0.0576682200000098,28,164,331
6748,11634,41b01dff40e45421b3f6b7b6598429e3,Pd2Se4,K,adsorbate,ads0,-0.5555561299999983,25,14,221
6749,11637,816a5cdf47d1d39fe2238050b99c05b7,PtS2,Cl,adsorbate,ads2,0.5025871199999825,28,164,331
6750,11640,d2fd072806db744bfe46936869dba0a4,TiO2,Zr,adsorbate,ads2,-0.1867646249999968,49,164,441
6751,11642,31f0ebbff1153e43250bd74b2efa44ad,MoSSe,Cu,adsorbate,ads3,2.854749462500044,49,156,441
6752,11643,5683a90336cd1ed0b04a46cf676f3ab0,Pd2Se4,Ir,adsorbate,ads1,6.186660302499996,25,14,221
6753,11644,d88b0b7b31b22221cdf83e48d127ed18,NiSe2,Sr,adsorbate,ads2,-0.9268943224999886,28,164,331
6754,11646,77d0a6711da4e24ce2bf4863d4f0193b,TiO2,N,adsorbate,ads0,4.028738019999997,49,164,441
6755,11649,c296f26bab095fde60b8ae7f8970946d,NiSe2,Cd,interstitial,int0,2.7168371500000057,28,164,331
6756,11651,d706fb0d535216c2e7c36fe025125bd0,NiSe2,Fe,adsorbate,ads0,3.565238149999997,28,164,331
6757,11653,1b05718bf8af1cbd1bc854558e678c3b,TiO2,Ir,adsorbate,ads2,5.069508322500021,49,164,441
6758,11654,a4a8397ccba34841c9d25a8626db6285,Re4S8,Rh,adsorbate,ads0,3.8907964599999914,49,2,221
6759,11655,cde825a2f6b8bea8b2439edeaae66a60,Pd2Se4,S,interstitial,int1,2.228542750000009,25,14,221
6760,11657,1722fba51ff1c7763a03cf45784c1d70,Pd2Se4,N,adsorbate,ads1,4.774251530000006,25,14,221
6761,11660,8722a71e2f54e2f2c654f6f20c850808,P4,Os,interstitial,int1,1.3958208000000152,65,53,441
6762,11663,edf543e190e77ca1dca018b09d93919d,MoSSe,Al,adsorbate,ads3,2.6366555225000066,49,156,441
6763,11664,7408a313665473b0bd41294cc1021240,Re4S8,Pt,adsorbate,ads1,3.020913407500032,49,2,221
6764,11665,2f34f4d3ae0c15e87ba9d794a32654e0,TiO2,K,adsorbate,ads1,-2.2570799199999945,49,164,441
6765,11666,1bdfe5aec6e93be5ef5ecfb2e06fe19d,P4,O,adsorbate,ads1,0.442158964999976,65,53,441
6766,11668,380035ed34583d6120bbfdff0edb0b24,NiSe2,Pd,interstitial,int0,3.3707847450000084,28,164,331
6767,11669,ba1d00bde3faa6cd22d54bb74c6914d0,PtSe2,Mo,interstitial,int1,3.852844080000015,28,164,331
6768,11672,371849105564ea8e9485918ea8b4516e,TiO2,Cl,adsorbate,int1,0.9040400800000395,49,164,441
6769,11673,db72c5f4ed21dfccd490a238f68ec255,MoSSe,Rh,adsorbate,ads0,3.9524546900000246,49,156,441
6770,11674,c000c2240180f666629559f8546f4425,TiO2,V,adsorbate,int1,0.9738103300000328,49,164,441
6771,11680,ee8cf3fd1d4b4c014c70c101edee5815,PtSe2,Sn,adsorbate,int1,2.8196915150000263,28,164,331
6772,11681,d1dbf0d83de6f4e5e0c5f1994b19e9d5,MoSSe,Hf,adsorbate,ads0,5.116076280000041,49,156,441
6773,11684,2ad1640c6e6cb48ce98f5ea2ceabdc01,MoSSe,Fe,adsorbate,ads4,3.5526521200000456,49,156,441
6774,11686,7fc6ec7a5c3487ab898534f2747707f2,MoSSe,V,adsorbate,ads3,4.415236920000026,49,156,441
6775,11689,64f4104251ebd16fd1e6f5d87809b031,NiSe2,Rb,adsorbate,ads2,-1.143345174999999,28,164,331
6776,11690,d3ccfb4259dc485c0cc89d58b196e60f,PtS2,Se,adsorbate,ads2,2.257889323333336,28,164,331
6777,11691,893171eb1d3675c38e4460c042013e74,MoSSe,Be,adsorbate,ads3,4.2403562450000045,49,156,441
6778,11692,d8f9cda60877709284efd268dba1365f,TiO2,Li,adsorbate,ads1,-1.8169736399999568,49,164,441
6779,11694,f984510e922eea7a1866080c3da03252,NiSe2,N,adsorbate,ads1,3.008502120000008,28,164,331
6780,11695,cf6c63ca2fe930ce9314430bcd0483d8,MoSSe,W,adsorbate,ads1,7.025941835000002,49,156,441
6781,11696,ad76d53bc541ba4d5661bf99358f5a7f,Re4S8,Hf,adsorbate,ads0,5.1981977599999984,49,2,221
6782,11697,ebc7a96d419008693e1ebc737619a833,Re4S8,Mg,adsorbate,int0,3.5621423250000364,49,2,221
6783,11698,d753918a5abce74ed2ac2974f8fa84f3,PtS2,Ga,adsorbate,ads0,1.4710997037499824,28,164,331
6784,11700,a09c90338969bdb1e7e69bc92411ce0d,TiO2,Hf,adsorbate,ads2,5.756275370000052,49,164,441
6785,11701,33becf45d9923d58e65671c6d30b5330,NiSe2,Pb,interstitial,int2,2.2821575850000086,28,164,331
6786,11702,1b6123e8acba35f12947a6203b3f93b3,Pd2Se4,As,adsorbate,int0,8.643595205000004,25,14,221
6787,11703,e1bbc7276d6c69e4e6b2f18e0c5baf6c,TiO2,Ni,adsorbate,int1,1.7701155750000035,49,164,441
6788,11704,a4a4a22fd6a878b35dce8402c14fc3dd,PtSe2,Sr,adsorbate,ads0,0.8506742075000219,28,164,331
6789,11705,8e481051bfa30538572472b6c4f97996,PtSe2,O,adsorbate,ads2,1.801448745000016,28,164,331
6790,11706,c038e1800b85d536cf6ce18618fd7c99,PtS2,As,adsorbate,ads0,2.2934435750000057,28,164,331
6791,11707,41c4be95cc184e052786143b05de4ab4,Pd2Se4,I,adsorbate,ads1,0.4684301450000053,25,14,221
6792,11709,8feff241ca899a51a134f24c79171a95,MoSSe,Hg,adsorbate,ads1,0.1508129650000276,49,156,441
6793,11710,3269fb4fa81af5604614c963203160b3,TiO2,Be,adsorbate,ads1,-0.3571414949999902,49,164,441
6794,11711,295abd07302c9a5a028c35e284fbe445,MoSSe,Li,adsorbate,ads3,0.9440079900000466,49,156,441
6795,11713,b1691f5b9855850c763db44220b7a6f4,Re4S8,Hg,adsorbate,ads1,0.1512368750000226,49,2,221
6796,11714,75bbfffaaec6b28769140fc5a828800d,NiSe2,O,adsorbate,ads0,-0.2705063149999916,28,164,331
6797,11715,1e011d11847028a30f6704c3529dae90,Pd2Se4,Co,interstitial,int1,1.4786230950000068,25,14,221
6798,11716,4bc7f816f4ea8d418278f70a134bf91f,Pd2Se4,Cr,adsorbate,ads1,3.261390845000003,25,14,221
6799,11718,b314ba26eeba60afba3540ae32188409,PtS2,O,adsorbate,int2,2.421328944999999,28,164,331
6800,11720,936b3a22d31a6c88b07517884b3cf9e9,PtS2,Co,adsorbate,ads1,2.9465254349999874,28,164,331
6801,11724,66734d3969dc3a3f1f25342e038fa3e3,PtSe2,Si,interstitial,int1,3.5123483950000054,28,164,331
6802,11725,5f3d55286ec48d57469a09d06e301515,P4,Xe,adsorbate,ads1,0.038156170000021,65,53,441
6803,11726,f90c77ffbfae7436defd81bc4d0220a9,Pd2Se4,O,adsorbate,ads0,-0.2494833949999986,25,14,221
6804,11727,bfd9d9b4c37bc10d3809379f792fd44f,PtS2,H,interstitial,int1,1.028239017500001,28,164,331
6805,11728,9ea09e952b8d39b135502f028100a4ef,PtS2,Au,adsorbate,ads1,2.1343000724999834,28,164,331
6806,11730,b90c226e17abaa37368199240bed3d3c,PtS2,Sc,adsorbate,ads0,2.740409285000002,28,164,331
6807,11732,98d83dcad23a779b15b72dff0ed0beaf,TiO2,Al,adsorbate,ads1,0.327472022500046,49,164,441
6808,11733,de5fc0611bc64eb08e7adf0ca2483af5,NiSe2,Ca,adsorbate,int2,0.3118900975000096,28,164,331
6809,11734,b323e23cdf3e91f009b498f25664226f,PtSe2,Na,adsorbate,int1,0.0285124566666803,28,164,331
6810,11736,a4c8be920822da815975421f41b94e0c,PtSe2,Xe,adsorbate,ads0,0.1112019000000108,28,164,331
6811,11737,adef309008f88a667ee6b64d260c8261,PtS2,Sb,adsorbate,ads2,2.2555250299999883,28,164,331
6812,11738,c0759e5eebb6ab4b950af075e4e75f4b,Pd2Se4,Tc,interstitial,int1,2.5979425750000047,25,14,221
6813,11739,9a79825391d351ced8649602898b34fb,PtSe2,H,adsorbate,ads1,1.9833145575000248,28,164,331
6814,11740,fcc404368e0c471c84dfb83ad3a9cf4b,MoSSe,P,adsorbate,ads1,3.207360750000017,49,156,441
6815,11742,1048dce992216d6893a50069377816fe,NiSe2,I,adsorbate,ads1,0.0118239950000063,28,164,331
6816,11743,5ace6cca5f1c3a13db4ab738f4ebb12a,PtS2,Tc,adsorbate,ads1,4.6582033250000014,28,164,331
6817,11744,a86ed1e4c971a7a0f93bd8f1040d145c,Re4S8,Y,adsorbate,ads2,1.242972630000029,49,2,221
6818,11745,1ad413014eb76015a56c8bbfb80539e4,MoSSe,Cl,interstitial,int3,6.560518820000051,49,156,441
6819,11746,706bab994844ee39eb78ae9a773ab9b5,TiO2,Rh,adsorbate,ads2,3.5948745600000507,49,164,441
6820,11747,e2c9b8a35076458893323d0382c04ab1,Re4S8,Ir,adsorbate,ads0,5.356695432500013,49,2,221
6821,11748,197d1257e533fad4d86ad962b88a550e,TiO2,Nb,adsorbate,int1,1.6634885900000214,49,164,441
6822,11749,6e93b41ec81d2cacd2f7de03cbebd329,PtSe2,Ba,adsorbate,ads2,-0.1391896499999769,28,164,331
6823,11750,fe59443181f38efb498e7f72638535f7,PtSe2,Cr,adsorbate,ads2,2.733801165000026,28,164,331
6824,11751,dbe786771d94582f63f51976a372a878,Re4S8,H,interstitial,int1,2.225099617500037,49,2,221
6825,11753,1e3d003de6de76d73d91236ced76a3fe,Pd2Se4,B,adsorbate,ads1,4.005041287500003,25,14,221
6826,11754,fdca4952bd30bbbaf629451ed9363500,PtSe2,Cs,adsorbate,ads0,-0.6411436149999984,28,164,331
6827,11755,2f9d8127ac49b13ed9ced8f14d76ee53,Pd2Se4,Fe,adsorbate,ads1,3.797066280000009,25,14,221
6828,11756,412c607c44348b8644bbae2ec3103363,MoSSe,Ca,interstitial,int2,8.750044517500028,49,156,441
6829,11757,3148c2c74fa9e8ad16c1761c9d308ebd,Pd2Se4,Cd,interstitial,int1,0.9087022100000034,25,14,221
6830,11758,f0ca8033acbb58c3fe32b1dd2617c9ea,P4,C,adsorbate,ads1,4.622966747499971,65,53,441
6831,11759,5d7c0a73db4ee7fa6d308dff879315da,PtS2,Y,adsorbate,ads2,1.1610603599999971,28,164,331
6832,11760,12ad0f869d5f8185238db82a2c0c68d2,NiSe2,Ir,adsorbate,ads0,5.024008572500003,28,164,331
6833,11762,d9c1cd9c94315f0c759426907e18fd20,PtS2,Cd,adsorbate,ads1,0.6942425499999864,28,164,331
6834,11763,17b63b4121379c9cd4aa428ef328cdf7,P4,Cs,adsorbate,ads1,-1.2302842150000055,65,53,441
6835,11764,8d142bffa5e60328c48a06fac6f88e20,MoSSe,Zr,adsorbate,ads4,4.195670355000031,49,156,441
6836,11765,3b327f73c5ea22fc808dfb35c5705cb5,PtSe2,Sb,adsorbate,int1,4.453066780000015,28,164,331
6837,11768,8d5b4f46b6af9a39ed2c27df426cd80a,Pd2Se4,Y,adsorbate,int0,2.220228930000008,25,14,221
6838,11770,4e70d9e7ee025aa38e13aad01ed05d5d,TiO2,Rb,adsorbate,ads0,-2.114129794999988,49,164,441
6839,11771,f3369ceebf3669a7a54b84d386f38103,TiO2,Ag,adsorbate,ads1,1.5078466875000358,49,164,441
6840,11772,d9658f581ad95bdb7627c5d61e562c1c,PtS2,Si,adsorbate,ads2,2.8675585149999865,28,164,331
6841,11773,60d604581025ceb62e95f077ace976e0,P4,Cu,adsorbate,ads0,2.336559012500024,65,53,441
6842,11774,f999b8ea5c034a221be77a67608fe653,Re4S8,O,interstitial,int2,2.792007825000041,49,2,221
6843,11775,764d82717c960cf154429355820c9930,NiSe2,Hg,adsorbate,ads1,0.1410802150000014,28,164,331
6844,11777,3fb96ef95c800d9ce4ff51afb37d7687,PtSe2,Cu,adsorbate,ads1,2.0667021625000275,28,164,331
6845,11779,2882fd0ec5b830dbe35f904f02635eb7,NiSe2,B,adsorbate,ads1,1.9064344475000008,28,164,331
6846,11781,2bc5deca2e207c198d694ecd4a8d86ef,PtS2,Mo,adsorbate,ads2,4.788555179999978,28,164,331
6847,11782,1954541be0a5bfc892949e555ed61d5b,PtSe2,Zr,adsorbate,ads2,3.1927946750000142,28,164,331
6848,11783,17748066b2754de6959b4a30efd82986,MoSSe,Rb,adsorbate,ads2,-0.6826557150000014,49,156,441
6849,11785,6a40b76614273d1458a1b5240ae84eba,MoSSe,Ag,adsorbate,ads3,2.218033837500004,49,156,441
6850,11786,460fd638391c30db22fd2e034b93473f,PtSe2,C,interstitial,ads2,7.0776995675000025,28,164,331
6851,11787,fa9a7c8b6088a72c4428bd7942527acb,MoSSe,F,interstitial,int2,1.1309573925000145,49,156,441
6852,11788,e05cd2c55f3ce8c8d4b29b126b55f83a,NiSe2,Ta,interstitial,int2,6.553744430000004,28,164,331
6853,11789,1037f41e5b1987a0c27bfdc6c4097b0a,Re4S8,Bi,adsorbate,ads0,2.618645211666663,49,2,221
6854,11790,a00395781692bbeb5ebfac8ed705c9f5,PtS2,Ti,adsorbate,ads0,3.690504644999979,28,164,331
6855,11792,b9f44605b9fc54dce3588f7e5ee6b08d,P4,Zn,interstitial,int1,2.8338910700000133,65,53,441
6856,11793,e5d0923512c086ac38b0b8429f52b975,NiSe2,C,adsorbate,ads0,3.9858439975000106,28,164,331
6857,11794,f8b6f6715c45b3200ba1cdbf8a907fed,PtS2,Mn,adsorbate,ads0,3.2089879525000047,28,164,331
6858,11796,7044d6729a518d4d0b823a8f5f58e6a8,Re4S8,Rb,adsorbate,ads2,-1.082142844999956,49,2,221
6859,11797,50f4762cd7b16f4a9379b9740a726302,P4,Y,interstitial,int1,0.1616336900000057,65,53,441
6860,11798,59da883f694558a2878a102a9ca2e357,PtS2,C,interstitial,int2,6.450305947499982,28,164,331
6861,11799,a128c8bfa128dc67bc0eec98e83dc899,MoSSe,Tl,interstitial,int3,9.036704025000027,49,156,441
6862,11800,32f35cdb19d89558b4da3cbcfac582cd,PtSe2,Zn,interstitial,int0,3.4015076200000096,28,164,331
6863,11801,301d937af7ddfdcedbf01fa616ef5ca4,NiSe2,Hf,adsorbate,ads0,6.885094329999999,28,164,331
6864,11802,9c26567e26749068ed411d3fdd5ba9ec,NiSe2,Mg,interstitial,int0,1.0623638150000092,28,164,331
6865,11804,a47f870b8a449f35ee785edd06a0dcf4,MoSSe,Cr,adsorbate,ads4,3.1808688450000293,49,156,441
6866,11805,ae5de30ccb577dac125c47b57c348ae7,NiSe2,Rh,adsorbate,ads0,3.504890190000012,28,164,331
6867,11806,4539b5bf03f3f385677ede5194dde9fb,MoSSe,Nb,adsorbate,int3,5.205002810000032,49,156,441
6868,11807,fa0eecb81c7ab4c3c8170059a1fb0895,MoSSe,Ba,adsorbate,ads4,0.6989184600000304,49,156,441
6869,11808,8df8734ad325b0c7f8ef6a230306e2e6,Pd2Se4,C,adsorbate,ads0,5.755286507500001,25,14,221
6870,11809,11c043e9a83fb4cf5efaa3315d36c28c,PtSe2,Se,interstitial,int1,5.723835963333348,28,164,331
6871,11810,8c2d5a9724dbf0a518efb403fbcf1fcd,Re4S8,Re,interstitial,ads1,7.513204739999999,49,2,221
6872,11811,c35c3d14d64bce58b5aa0dff773f4166,NiSe2,Ru,interstitial,int0,4.629539865000012,28,164,331
6873,11817,804cde6a099f1b8db508827caea77491,PtS2,Sn,adsorbate,ads2,1.7489210849999877,28,164,331
6874,11818,2f6ad94884f60372524ff77708e69169,NiSe2,Pt,adsorbate,ads1,2.057001137500009,28,164,331
6875,11822,3c3aa8eaa55418553f061786f947393c,TiO2,F,adsorbate,ads0,0.6403640225000151,49,164,441
6876,11823,bc13d800c927ce35f8a67c598630ccd8,P4,B,adsorbate,ads0,4.876223687500012,65,53,441
6877,11826,64240f3ab8415ac6c332a0268bd8a334,MoSSe,Fe,adsorbate,ads0,4.338038520000039,49,156,441
6878,11828,3f0baae5b6092b3c0d48f784233d2caa,MoSSe,Hf,adsorbate,ads4,4.466638860000017,49,156,441
6879,11829,90adeec4609be32e98ca3381e3b15559,Pd2Se4,F,adsorbate,ads1,-0.9381808774999962,25,14,221
6880,11830,1eb1d2221c158c5e1d54a9733159eb4f,MoSSe,Sr,adsorbate,ads2,0.3585523275000086,49,156,441
6881,11831,3c734270b4598c4576363630cd008868,TiO2,Sn,adsorbate,int1,4.776408755000044,49,164,441
6882,11832,80fe9fa296e1e6b102065b79a4abee64,Re4S8,Sr,adsorbate,ads2,-0.1617041725000076,49,2,221
6883,11834,37638eadb6b1decdd4c58f2e6547212e,MoSSe,W,adsorbate,ads5,7.346134895000012,49,156,441
6884,11835,333131d72db913a540f0fa13730f2b5a,TiO2,C,adsorbate,ads1,6.75834328750001,49,164,441
6885,11836,f51bdcbc02b621d47e5a6f776ac1fe3b,P4,Li,adsorbate,ads0,0.3385710700000015,65,53,441
6886,11838,b7c992a7bb67582e7edcf7300fd537d7,Re4S8,Fe,adsorbate,ads0,4.405495829999991,49,2,221
6887,11840,5f7ac4d458792fb4865bb3de142558c9,PtSe2,Li,adsorbate,ads1,0.0484165400000062,28,164,331
6888,11842,e9b62ae85d9dd92af34e2e2151c5e8d8,MoSSe,Pt,adsorbate,ads5,3.478106907500049,49,156,441
6889,11843,f2f3deb80354abccb1ef2a2812b341a5,NiSe2,Cs,adsorbate,ads2,-1.3333770049999971,28,164,331
6890,11847,565115c0bee38afa4992d2b4afeba86c,MoSSe,C,interstitial,int3,4.357027847500048,49,156,441
6891,11849,f34dbc8cf83d0e8ddaf12b0ea1193016,PtSe2,Ir,adsorbate,ads2,4.7786218325000025,28,164,331
6892,11850,4bf6a705bdbf817e011ff5dfe5bf7b6d,MoSSe,Si,interstitial,int3,3.988978645000033,49,156,441
6893,11851,550ab61cc45e109aeb23344dd30a0361,Re4S8,W,adsorbate,ads0,7.686558835000005,49,2,221
6894,11853,e75c17d6089e9731b0493b45974fb3bb,NiSe2,Ba,adsorbate,ads0,-0.0788726600000013,28,164,331
6895,11854,d16005612377a01b706525162e1ba5a5,MoSSe,Rh,adsorbate,ads4,3.060578010000029,49,156,441
6896,11855,bfa56493b81233b92657f4176ae19b13,NiSe2,Cr,adsorbate,ads0,2.927138975,28,164,331
6897,11859,40f093d326da9c5861c5c12859497ddb,Re4S8,Xe,adsorbate,ads2,0.0263081400000109,49,2,221
6898,11860,31055443f9ea54f86648110f2238e17c,P4,Cl,adsorbate,int0,3.127371570000004,65,53,441
6899,11861,6f224a20f9f3d73c452caff2642e4154,TiO2,Mo,adsorbate,int1,2.879242309999998,49,164,441
6900,11863,43b24558b65c0a3be7f64fd3eae756bc,Re4S8,V,adsorbate,ads2,3.5671526700000253,49,2,221
6901,11864,d8c857f62333edde8ec5d57d6ddaadc7,NiSe2,F,adsorbate,ads1,-0.7291536674999941,28,164,331
6902,11865,7478a977f16e856221965a2fca2ad781,TiO2,Na,adsorbate,int1,-1.9773385033332949,49,164,441
6903,11866,5a5378fc638fbc92dcb4d175d645caed,TiO2,Xe,adsorbate,ads0,0.0117671100000356,49,164,441
6904,11868,f5877d79e1a0367817d88235bc6a6080,PtS2,Tl,adsorbate,ads2,0.5461201549999792,28,164,331
6905,11869,450e843e28af769c81dd66787b17cb7b,PtSe2,Al,adsorbate,ads1,1.8723025425000224,28,164,331
6906,11870,afc7f5159aa35e62b3ac47f2a11d438b,P4,Al,adsorbate,ads0,2.144453812499989,65,53,441
6907,11873,99bb81af4f26399606e3a80e48a2f2e3,MoSSe,B,interstitial,int2,3.1600730875000203,49,156,441
6908,11874,2cdace78ff2ea0e16c6863aa8c03c5f1,NiSe2,Te,interstitial,int2,3.14113735,28,164,331
6909,11876,cc05a4076f083df4cab8ef7124740ae3,TiO2,Si,adsorbate,int1,2.54884491500002,49,164,441
6910,11877,192bd376f88e8455e067eb75d7f317cd,MoSSe,Ir,adsorbate,ads4,4.534957152500036,49,156,441
6911,11878,539ff75e1256322eaff3395980aeede1,PtSe2,Rh,adsorbate,ads2,3.2345845000000115,28,164,331
6912,11880,e80ff4577944e15fc097f7510b08f9f8,PtS2,Ag,adsorbate,int2,2.4086583274999795,28,164,331
6913,11881,98613b0c64f53a4b1adc93754b3217b8,Re4S8,Os,interstitial,int2,4.852002520000033,49,2,221
6914,11882,3e811ce5b5838a3baa537c062c3b036b,MoSSe,P,adsorbate,ads5,3.413195300000037,49,156,441
6915,11884,c151f7a5b21be9672f1856c06b1ac02d,TiO2,Y,adsorbate,int1,-2.2081374799999733,49,164,441
6916,11885,6434df6adad5d4d33b229814fb7d6ded,MoSSe,Hg,adsorbate,ads5,0.1550842750000063,49,156,441
6917,11886,57965ae367007359ffbced4c952568aa,Pd2Se4,Re,adsorbate,ads0,7.117079910000008,25,14,221
6918,11887,7931b4152a6d193f4a54e49ca2d75227,TiO2,Fe,adsorbate,ads2,1.7540275300000143,49,164,441
6919,11889,7c3f4430416e4c9a9ed13fead75fb78a,PtSe2,Ni,interstitial,int1,1.8510502550000163,28,164,331
6920,11891,e39ca11ab2a30ba5fe506fba8caf118a,NiSe2,Zn,interstitial,int2,1.4643342600000075,28,164,331
6921,11892,d1d647a049e8f462d4ed1349705fdf2c,MoSSe,Sn,interstitial,int3,8.146065065000027,49,156,441
6922,11893,813f47cd2d599e87ce210f151d3f41c2,MoSSe,Y,adsorbate,ads3,3.3185713400000374,49,156,441
6923,11894,8f367858872d00d2914bcb7bde1af706,PtS2,Re,interstitial,int0,12.316708839999997,28,164,331
6924,11897,3358d3f8a806f41598a1f281ddb27272,Re4S8,P,adsorbate,ads0,2.8392863700000213,49,2,221
6925,11900,2d9c5fb8c3ea54a4ac5402343bd31ef2,PtS2,Pd,adsorbate,ads1,1.6838374749999891,28,164,331
6926,11901,f915b58a8f1357a98d14588ea4855f10,P4,Ta,interstitial,int1,2.9460311799999714,65,53,441
6927,11902,e68d120936f8cc77f7320d9a3e2555a2,NiSe2,Zr,adsorbate,ads0,3.511483105000009,28,164,331
6928,11903,8817b4a89fb360c2f6c4744984d91c8a,P4,Be,adsorbate,ads0,3.2705295550000133,65,53,441
6929,11904,5ce8e228d765de941ee9284920745fd8,PtS2,Br,adsorbate,ads0,0.5979360062499981,28,164,331
6930,11905,3d615da760b9d5d19ce99a2e57aadf1a,Pd2Se4,Pd,interstitial,int1,1.5563171750000029,25,14,221
6931,11906,d627165e0d34151a45895a5c8e2ab346,PtS2,Nb,adsorbate,ads2,4.423128489999988,28,164,331
6932,11907,6d5579f888d9db147f0ef4f7ba1f1dd7,Pd2Se4,Br,adsorbate,int0,5.426196986250008,25,14,221
6933,11908,40c2a2e23c5892708ab52a5389652aee,TiO2,B,adsorbate,ads0,2.0801871775000467,49,164,441
6934,11910,7845b7fa023bfd30b1d3b7db32aefa5f,PtSe2,Be,adsorbate,ads1,2.3829162950000184,28,164,331
6935,11911,a318ad3c147349f52fd299da8588389e,P4,F,adsorbate,ads0,-1.968847647500021,65,53,441
6936,11914,c43ab91e40d7d269d53e68238301a68f,MoSSe,Sn,adsorbate,ads0,2.2224599750000023,49,156,441
6937,11915,f0de4ba38facc3504c17e5726b27e089,PtSe2,Ge,adsorbate,ads0,2.487747135000027,28,164,331
6938,11916,1f53e0e1bc4930c005ef72f12b006292,NiSe2,Zn,adsorbate,ads1,0.9424015599999996,28,164,331
6939,11917,aca7cd06ecdf357a7ac3f91d6839352d,PtSe2,Hf,interstitial,int1,2.2585273700000226,28,164,331
6940,11919,9d2f853f57114aa3c6cba69b3237a453,PtSe2,Mg,adsorbate,ads1,1.0361801250000269,28,164,331
6941,11921,b9bf46fd6eaa6875df6df16dde76c507,TiO2,Fe,adsorbate,int1,1.6389695300000382,49,164,441
6942,11922,bc37c9992000837fd4d069dd9193276a,TiO2,Cd,adsorbate,ads1,0.6553754000000275,49,164,441
6943,11923,ab246d7212b4d81d9ca12a6528797372,P4,Mg,adsorbate,ads0,1.1716307049999957,65,53,441
6944,11924,c54f6cfccaf221d6dc3aefd808a7a884,P4,Ge,adsorbate,ads1,1.5112284250000048,65,53,441
6945,11927,62c7db436cc1c7eac40ad1a013a38f53,PtS2,Pd,adsorbate,int2,1.7597352549999803,28,164,331
6946,11931,26792b029611295e8b8bdae5b8f74f23,Re4S8,Sn,adsorbate,ads0,2.3853782050000047,49,2,221
6947,11932,bf48ff7906541cde9ffc13bf21f5a5f0,P4,Pt,interstitial,int1,2.308225887500001,65,53,441
6948,11935,496c886b56be7caf953ee6a5a072e414,MoSSe,Mn,adsorbate,ads2,2.9550629825000185,49,156,441
6949,11937,6f8d0c29f7e9b043cebfb14c5365a067,MoSSe,B,adsorbate,ads1,4.511283597500007,49,156,441
6950,11938,ff2d59fde2f88c8057da03adc5115684,TiO2,Si,adsorbate,ads2,0.2703620450000148,49,164,441
6951,11941,b18c9074a7c57851e9c217117ad73ac4,NiSe2,Te,adsorbate,ads1,0.5080297900000001,28,164,331
6952,11943,c772a86f70cad594f8c25e376e3618f2,Pd2Se4,Tl,adsorbate,ads1,0.2794177850000032,25,14,221
6953,11945,568d30d1b559a1b05a32fe3d5d305fc4,Re4S8,Mo,adsorbate,ads0,5.896442560000029,49,2,221
6954,11946,d057ffd7e214db19fe1247416c53f2b9,P4,In,adsorbate,ads1,0.4098817099999987,65,53,441
6955,11947,a48f47c0ef83a84a69bf74b18e9e02c6,PtSe2,Pt,interstitial,int0,9.513851207500007,28,164,331
6956,11950,205149eedbef7deda7b0b12d04afab75,MoSSe,Mo,adsorbate,ads0,5.681456990000019,49,156,441
6957,11951,9070dbb702e8caf150cda98accda9639,Pd2Se4,Ag,interstitial,int1,2.0669552075000026,25,14,221
6958,11952,4b2e6e40d8f682e822e8bf50096802d4,Re4S8,Ti,adsorbate,ads2,2.1658396549999885,49,2,221
6959,11953,cd6c1ab11bce919c7a7520342f11b55c,MoSSe,Cl,adsorbate,ads4,0.706331490000049,49,156,441
6960,11954,36c62d29d8b38e063208f3a598886f8f,P4,Ru,adsorbate,ads0,4.721258984999991,65,53,441
6961,11955,7286cd8602b17cd6721dafe658992cdf,PtSe2,Rh,adsorbate,int1,2.7402102500000183,28,164,331
6962,11957,3dd4a539488905081adaf2dcb271bfc5,PtS2,Rb,adsorbate,ads0,-0.5989484350000027,28,164,331
6963,11959,cd95291e137595dc2cd60c9eb6a9588b,Re4S8,Mn,adsorbate,ads2,2.688864902500038,49,2,221
6964,11960,c7263891a55cf75e3fea83ad54f5830c,NiSe2,Se,interstitial,ads0,0.8342488533333409,28,164,331
6965,11961,45e6336cdc5b91d019ea98781c285a46,PtS2,Ag,adsorbate,ads1,1.7815452174999975,28,164,331
6966,11962,71db1df50ea930c11099d97f6d7d0802,Re4S8,Os,adsorbate,ads1,6.809751610000026,49,2,221
6967,11963,6c1f4b3f9afe4f5e0950bcd65867eb3f,PtSe2,Ir,interstitial,int1,4.2204163525000045,28,164,331
6968,11964,24d390aab91eee339c75609865866937,MoSSe,Si,adsorbate,ads0,3.2122534549999973,49,156,441
6969,11966,719f14c46c2172a3d3ea7b6f44667196,TiO2,Ti,interstitial,ads0,2.2389239050000107,49,164,441
6970,11968,10699c26421a907dae450ac8a6528f5e,NiSe2,As,adsorbate,ads2,0.5562327050000073,28,164,331
6971,11969,d7852ea3868a7ebecadd70eae5c1ae16,TiO2,Mn,adsorbate,ads0,2.320874382500003,49,164,441
6972,11971,aaba226ff211b372b2f71ebcf11243ee,PtSe2,F,interstitial,int0,3.244008272500017,28,164,331
6973,11974,e84c8fa236b9b33401743a4f8411237e,MoSSe,C,adsorbate,ads0,5.768405337500053,49,156,441
