host,dopant,dopant_Z,dopant_period,defecttype,n_sites,true_best_site,n_tied_true_best_sites,predicted_best_site,exact_site_correct,top2_eligible,true_best_in_predicted_top2,uniform_exact_expectation,uniform_top2_expectation,screening_regret_eV,exact_gain_over_uniform,top2_gain_over_uniform
Re4Se8,Be,4,2,interstitial,3,int1,1,int0,0,1,1,0.3333333333333333,0.6666666666666667,0.39482651999998075,-0.3333333333333333,0.33333333333333326
Re4Se8,Bi,83,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.003152799999952105,-0.3333333333333333,0.33333333333333326
Re4Se8,Br,35,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.21152710999996316,-0.3333333333333333,0.33333333333333326
Re4Se8,C,6,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,C,6,2,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
Re4Se8,Ca,20,4,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
Re4Se8,Cd,48,5,adsorbate,3,ads2,1,ads0,0,1,1,0.3333333333333333,0.6666666666666667,0.035974099999975806,-0.3333333333333333,0.33333333333333326
Re4Se8,Cl,17,3,adsorbate,4,ads1,1,ads1,1,1,1,0.25,0.5,0.0,0.75,0.5
Re4Se8,Cl,17,3,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
Re4Se8,Co,27,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Co,27,4,interstitial,3,int2,1,int0,0,1,1,0.3333333333333333,0.6666666666666667,0.07129616999998234,-0.3333333333333333,0.33333333333333326
Re4Se8,Cr,24,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Cr,24,4,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
Re4Se8,Cs,55,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Cu,29,4,adsorbate,4,ads2,1,ads2,1,1,1,0.25,0.5,0.0,0.75,0.5
Re4Se8,F,9,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,F,9,2,interstitial,2,int1,1,int1,1,0,,0.5,,0.0,0.5,
Re4Se8,Fe,26,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Ga,31,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Ge,32,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,H,1,1,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,H,1,1,interstitial,3,int0,1,int0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Hf,72,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Hg,80,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,I,53,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,In,49,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Ir,77,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,K,19,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Li,3,2,adsorbate,4,ads2,1,int2,0,1,1,0.25,0.5,0.0354457500000081,-0.25,0.5
Re4Se8,Lu,71,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Lu,71,6,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
Re4Se8,Mg,12,3,adsorbate,3,ads2,1,ads0,0,1,1,0.3333333333333333,0.6666666666666667,0.30117964999999436,-0.3333333333333333,0.33333333333333326
Re4Se8,Mn,25,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Mn,25,4,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
Re4Se8,Mo,42,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,N,7,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,N,7,2,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
Re4Se8,Na,11,3,adsorbate,4,ads2,1,int2,0,1,1,0.25,0.5,0.012607150000007998,-0.25,0.5
Re4Se8,Nb,41,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Ni,28,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Ni,28,4,interstitial,2,int0,1,int2,0,0,,0.5,,0.17433166000000755,-0.5,
Re4Se8,O,8,2,adsorbate,4,ads1,1,ads1,1,1,1,0.25,0.5,0.0,0.75,0.5
Re4Se8,Os,76,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Os,76,6,interstitial,2,int2,1,int2,1,0,,0.5,,0.0,0.5,
Re4Se8,P,15,3,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Pb,82,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.021502679999969576,-0.3333333333333333,0.33333333333333326
Re4Se8,Pd,46,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Pt,78,6,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Rb,37,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Rh,45,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Ru,44,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,S,16,3,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Sb,51,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Sc,21,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Sc,21,4,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
Re4Se8,Si,14,3,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Si,14,3,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
Re4Se8,Sn,50,5,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.05569973000001527,-0.3333333333333333,0.33333333333333326
Re4Se8,Sr,38,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Ta,73,6,adsorbate,2,ads0,1,ads1,0,0,,0.5,,1.0632945099999933,-0.5,
Re4Se8,Tc,43,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Te,52,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Ti,22,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Ti,22,4,interstitial,3,int0,1,int0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Tl,81,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,V,23,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,V,23,4,interstitial,2,int0,1,int0,1,0,,0.5,,0.0,0.5,
Re4Se8,W,74,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Xe,54,5,adsorbate,3,ads1,1,ads0,0,1,0,0.3333333333333333,0.6666666666666667,0.0141446199999678,-0.3333333333333333,-0.6666666666666667
Re4Se8,Y,39,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Re4Se8,Zn,30,4,adsorbate,3,ads2,1,ads0,0,1,0,0.3333333333333333,0.6666666666666667,0.030038410000031712,-0.3333333333333333,-0.6666666666666667
Re4Se8,Zr,40,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Ag,47,5,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.21540577999999755,-0.3333333333333333,0.33333333333333326
Si2,Al,13,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,As,33,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.13269434000000047,-0.3333333333333333,0.33333333333333326
Si2,Au,79,6,adsorbate,3,ads0,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.014423180000008529,-0.3333333333333333,-0.6666666666666667
Si2,B,5,2,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,B,5,2,interstitial,2,int1,1,int0,0,0,,0.5,,2.5192492400000077,-0.5,
Si2,Ba,56,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Be,4,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Si2,Be,4,2,interstitial,2,int1,1,ads2,0,0,,0.5,,0.003870620000000713,-0.5,
Si2,Br,35,4,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,C,6,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Si2,C,6,2,interstitial,2,int1,1,ads2,0,0,,0.5,,0.008497280000000274,-0.5,
Si2,Ca,20,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Cd,48,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Cl,17,3,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Co,27,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Cr,24,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Cs,55,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Cu,29,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.5567335499999899,-0.3333333333333333,0.33333333333333326
Si2,F,9,2,adsorbate,2,ads0,1,ads1,0,0,,0.5,,1.2255165699999964,-0.5,
Si2,F,9,2,interstitial,3,int1,1,int0,0,1,0,0.3333333333333333,0.6666666666666667,0.49669286000001023,-0.3333333333333333,-0.6666666666666667
Si2,Fe,26,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Ge,32,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,H,1,1,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
Si2,H,1,1,interstitial,3,int0,1,int0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Hf,72,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Si2,Hg,80,6,adsorbate,3,ads0,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.033660140000009095,-0.3333333333333333,-0.6666666666666667
Si2,I,53,5,adsorbate,3,ads0,1,ads0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Ir,77,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Si2,K,19,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Li,3,2,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Lu,71,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Mg,12,3,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.09187428000001319,-0.3333333333333333,0.33333333333333326
Si2,Mn,25,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Mo,42,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,N,7,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Si2,N,7,2,interstitial,3,int1,1,int0,0,1,1,0.3333333333333333,0.6666666666666667,0.7766574200000065,-0.3333333333333333,0.33333333333333326
Si2,Na,11,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Nb,41,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Si2,Ni,28,4,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Si2,O,8,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Si2,O,8,2,interstitial,3,int1,1,int0,0,1,0,0.3333333333333333,0.6666666666666667,0.9524628199999939,-0.3333333333333333,-0.6666666666666667
Si2,Os,76,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,P,15,3,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Si2,P,15,3,interstitial,2,int1,1,ads2,0,0,,0.5,,0.04335872999999513,-0.5,
Si2,Pb,82,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Si2,Pd,46,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Si2,Pt,78,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Rb,37,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Re,75,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Ru,44,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Si2,S,16,3,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.06347531999999445,-0.3333333333333333,0.33333333333333326
Si2,Sb,51,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Sc,21,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Se,34,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.05124295000000245,-0.3333333333333333,0.33333333333333326
Si2,Sn,50,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Si2,Sr,38,5,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.4118356699999878,-0.3333333333333333,0.33333333333333326
Si2,Ta,73,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Tc,43,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Si2,Te,52,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Ti,22,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Tl,81,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Si2,V,23,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,W,74,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Si2,Xe,54,5,adsorbate,3,ads2,1,ads0,0,1,1,0.3333333333333333,0.6666666666666667,0.06930402000000399,-0.3333333333333333,0.33333333333333326
Si2,Y,39,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Si2,Zn,30,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Si2,Zr,40,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Ag,47,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Al,13,3,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,As,33,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.5178987700000022,-0.3333333333333333,0.33333333333333326
Sn2,Au,79,6,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.15240430999999433,-0.3333333333333333,0.33333333333333326
Sn2,B,5,2,interstitial,4,ads1,1,int1,0,1,0,0.25,0.5,1.0716735800000026,-0.25,-0.5
Sn2,Ba,56,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Be,4,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Be,4,2,interstitial,3,int0,1,ads2,0,1,0,0.3333333333333333,0.6666666666666667,0.1662718099999978,-0.3333333333333333,-0.6666666666666667
Sn2,Bi,83,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Br,35,4,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
Sn2,C,6,2,interstitial,3,ads1,1,ads2,0,1,0,0.3333333333333333,0.6666666666666667,0.34595973999999696,-0.3333333333333333,-0.6666666666666667
Sn2,Ca,20,4,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Cd,48,5,adsorbate,3,ads2,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.27805902000000066,-0.3333333333333333,-0.6666666666666667
Sn2,Cl,17,3,adsorbate,2,ads0,1,ads0,1,0,,0.5,,0.0,0.5,
Sn2,Co,27,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Cr,24,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Cs,55,6,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,F,9,2,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,F,9,2,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Ga,31,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Ge,32,4,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.009643109999999011,-0.3333333333333333,0.33333333333333326
Sn2,Hf,72,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Hg,80,6,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.19371057000000041,-0.3333333333333333,0.33333333333333326
Sn2,I,53,5,adsorbate,3,ads0,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.21796051999999833,-0.3333333333333333,0.33333333333333326
Sn2,K,19,4,adsorbate,3,ads2,1,ads1,0,1,1,0.3333333333333333,0.6666666666666667,0.14467901999999822,-0.3333333333333333,0.33333333333333326
Sn2,Li,3,2,adsorbate,3,ads2,1,ads1,0,1,0,0.3333333333333333,0.6666666666666667,0.12049329999999964,-0.3333333333333333,-0.6666666666666667
Sn2,Lu,71,6,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Mg,12,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Mn,25,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Mn,25,4,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Mo,42,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Na,11,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Ni,28,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Ni,28,4,interstitial,2,int1,1,ads2,0,0,,0.5,,0.8619059899999968,-0.5,
Sn2,O,8,2,interstitial,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,P,15,3,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,P,15,3,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Pd,46,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Pt,78,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Pt,78,6,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Rb,37,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Re,75,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Rh,45,5,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Ru,44,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,S,16,3,adsorbate,3,ads1,1,ads2,0,1,1,0.3333333333333333,0.6666666666666667,0.06488428000000113,-0.3333333333333333,0.33333333333333326
Sn2,Sb,51,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Sc,21,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Sc,21,4,interstitial,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Se,34,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Si,14,3,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Si,14,3,interstitial,2,int1,1,ads2,0,0,,0.5,,0.030164849999998578,-0.5,
Sn2,Sr,38,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Te,52,5,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Ti,22,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Ti,22,4,interstitial,2,int1,1,ads2,0,0,,0.5,,0.02439453000000924,-0.5,
Sn2,Tl,81,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,V,23,4,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,W,74,6,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
Sn2,Xe,54,5,adsorbate,3,ads1,1,ads0,0,1,0,0.3333333333333333,0.6666666666666667,1.2207578400000045,-0.3333333333333333,-0.6666666666666667
Sn2,Y,39,5,adsorbate,2,ads2,1,ads2,1,0,,0.5,,0.0,0.5,
Sn2,Zn,30,4,adsorbate,3,ads1,1,ads1,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
Sn2,Zr,40,5,adsorbate,2,ads1,1,ads1,1,0,,0.5,,0.0,0.5,
SnS2,Ag,47,5,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
SnS2,Al,13,3,adsorbate,3,ads2,1,ads2,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
SnS2,Al,13,3,interstitial,3,int0,1,int0,1,1,1,0.3333333333333333,0.6666666666666667,0.0,0.6666666666666667,0.33333333333333326
